t,theta
2.22000000,1.07366356
2.22100000,1.07784514
2.22200000,1.08201808
2.22300000,1.08618236
2.22400000,1.09033795
2.22500000,1.09448485
2.22600000,1.09862303
2.22700000,1.10275248
2.22800000,1.10687316
2.22900000,1.11098508
2.23000000,1.11508820
2.23100000,1.11918252
2.23200000,1.12326801
2.23300000,1.12734465
2.23400000,1.13141244
2.23500000,1.13547134
2.23600000,1.13952135
2.23700000,1.14356245
2.23800000,1.14759462
2.23900000,1.15161785
2.24000000,1.15563212
2.24100000,1.15963741
2.24200000,1.16363370
2.24300000,1.16762099
2.24400000,1.17159926
2.24500000,1.17556848
2.24600000,1.17952866
2.24700000,1.18347976
2.24800000,1.18742178
2.24900000,1.19135470
2.25000000,1.19527851
2.25100000,1.19919320
2.25200000,1.20309874
2.25300000,1.20699513
2.25400000,1.21088235
2.25500000,1.21476039
2.25600000,1.21862924
2.25700000,1.22248888
2.25800000,1.22633930
2.25900000,1.23018048
2.26000000,1.23401241
2.26100000,1.23783509
2.26200000,1.24164850
2.26300000,1.24545262
2.26400000,1.24924745
2.26500000,1.25303297
2.26600000,1.25680917
2.26700000,1.26057604
2.26800000,1.26433357
2.26900000,1.26808175
2.27000000,1.27182056
2.27100000,1.27555000
2.27200000,1.27927005
2.27300000,1.28298071
2.27400000,1.28668196
2.27500000,1.29037379
2.27600000,1.29405620
2.27700000,1.29772917
2.27800000,1.30139269
2.27900000,1.30504676
2.28000000,1.30869136
2.28100000,1.31232649
2.28200000,1.31595213
2.28300000,1.31956828
2.28400000,1.32317493
2.28500000,1.32677206
2.28600000,1.33035968
2.28700000,1.33393777
2.28800000,1.33750632
2.28900000,1.34106533
2.29000000,1.34461479
2.29100000,1.34815469
2.29200000,1.35168502
2.29300000,1.35520577
2.29400000,1.35871694
2.29500000,1.36221852
2.29600000,1.36571050
2.29700000,1.36919288
2.29800000,1.37266565
2.29900000,1.37612880
2.30000000,1.37958232
2.30100000,1.38302621
2.30200000,1.38646047
2.30300000,1.38988508
2.30400000,1.39330004
2.30500000,1.39670535
2.30600000,1.40010099
2.30700000,1.40348697
2.30800000,1.40686328
2.30900000,1.41022990
2.31000000,1.41358684
2.31100000,1.41693410
2.31200000,1.42027165
2.31300000,1.42359951
2.31400000,1.42691767
2.31500000,1.43022612
2.31600000,1.43352485
2.31700000,1.43681387
2.31800000,1.44009316
2.31900000,1.44336273
2.32000000,1.44662256
2.32100000,1.44987267
2.32200000,1.45311303
2.32300000,1.45634365
2.32400000,1.45956453
2.32500000,1.46277566
2.32600000,1.46597703
2.32700000,1.46916865
2.32800000,1.47235051
2.32900000,1.47552261
2.33000000,1.47868494
2.33100000,1.48183750
2.33200000,1.48498029
2.33300000,1.48811331
2.33400000,1.49123655
2.33500000,1.49435001
2.33600000,1.49745369
2.33700000,1.50054759
2.33800000,1.50363170
2.33900000,1.50670602
2.34000000,1.50977055
2.34100000,1.51282530
2.34200000,1.51587024
2.34300000,1.51890540
2.34400000,1.52193075
2.34500000,1.52494631
2.34600000,1.52795207
2.34700000,1.53094803
2.34800000,1.53393418
2.34900000,1.53691053
2.35000000,1.53987708
2.35100000,1.54283382
2.35200000,1.54578076
2.35300000,1.54871789
2.35400000,1.55164521
2.35500000,1.55456272
2.35600000,1.55747043
2.35700000,1.56036832
2.35800000,1.56325641
2.35900000,1.56613468
2.36000000,1.56900315
2.36100000,1.57186181
2.36200000,1.57471065
2.36300000,1.57754969
2.36400000,1.58037892
2.36500000,1.58319833
2.36600000,1.58600794
2.36700000,1.58880774
2.36800000,1.59159773
2.36900000,1.59437791
2.37000000,1.59714829
2.37100000,1.59990886
2.37200000,1.60265962
2.37300000,1.60540058
2.37400000,1.60813173
2.37500000,1.61085308
2.37600000,1.61356463
2.37700000,1.61626638
2.37800000,1.61895833
2.37900000,1.62164047
2.38000000,1.62431283
2.38100000,1.62697538
2.38200000,1.62962814
2.38300000,1.63227111
2.38400000,1.63490429
2.38500000,1.63752768
2.38600000,1.64014127
2.38700000,1.64274509
2.38800000,1.64533911
2.38900000,1.64792336
2.39000000,1.65049782
2.39100000,1.65306251
2.39200000,1.65561742
2.39300000,1.65816255
2.39400000,1.66069791
2.39500000,1.66322350
2.39600000,1.66573933
2.39700000,1.66824538
2.39800000,1.67074168
2.39900000,1.67322821
2.40000000,1.67570498
2.40100000,1.67817200
2.40200000,1.68062926
2.40300000,1.68307678
2.40400000,1.68551454
2.40500000,1.68794256
2.40600000,1.69036084
2.40700000,1.69276938
2.40800000,1.69516818
2.40900000,1.69755724
2.41000000,1.69993658
2.41100000,1.70230618
2.41200000,1.70466606
2.41300000,1.70701622
2.41400000,1.70935666
2.41500000,1.71168738
2.41600000,1.71400839
2.41700000,1.71631970
2.41800000,1.71862129
2.41900000,1.72091318
2.42000000,1.72319537
2.42100000,1.72546787
2.42200000,1.72773067
2.42300000,1.72998379
2.42400000,1.73222721
2.42500000,1.73446096
2.42600000,1.73668502
2.42700000,1.73889941
2.42800000,1.74110413
2.42900000,1.74329918
2.43000000,1.74548457
2.43100000,1.74766030
2.43200000,1.74982637
2.43300000,1.75198278
2.43400000,1.75412955
2.43500000,1.75626667
2.43600000,1.75839415
2.43700000,1.76051199
2.43800000,1.76262020
2.43900000,1.76471877
2.44000000,1.76680772
2.44100000,1.76888705
2.44200000,1.77095676
2.44300000,1.77301686
2.44400000,1.77506735
2.44500000,1.77710823
2.44600000,1.77913950
2.44700000,1.78116118
2.44800000,1.78317327
2.44900000,1.78517577
2.45000000,1.78716868
2.45100000,1.78915201
2.45200000,1.79112576
2.45300000,1.79308994
2.45400000,1.79504456
2.45500000,1.79698960
2.45600000,1.79892509
2.45700000,1.80085102
2.45800000,1.80276740
2.45900000,1.80467424
2.46000000,1.80657153
2.46100000,1.80845928
2.46200000,1.81033749
2.46300000,1.81220618
2.46400000,1.81406534
2.46500000,1.81591498
2.46600000,1.81775511
2.46700000,1.81958572
2.46800000,1.82140682
2.46900000,1.82321842
2.47000000,1.82502052
2.47100000,1.82681313
2.47200000,1.82859624
2.47300000,1.83036987
2.47400000,1.83213402
2.47500000,1.83388870
2.47600000,1.83563389
2.47700000,1.83736963
2.47800000,1.83909589
2.47900000,1.84081270
2.48000000,1.84252006
2.48100000,1.84421796
2.48200000,1.84590642
2.48300000,1.84758544
2.48400000,1.84925502
2.48500000,1.85091517
2.48600000,1.85256589
2.48700000,1.85420719
2.48800000,1.85583906
2.48900000,1.85746153
2.49000000,1.85907459
2.49100000,1.86067824
2.49200000,1.86227249
2.49300000,1.86385734
2.49400000,1.86543280
2.49500000,1.86699887
2.49600000,1.86855557
2.49700000,1.87010288
2.49800000,1.87164082
2.49900000,1.87316939
2.50000000,1.87468859
2.50100000,1.87619844
2.50200000,1.87769893
2.50300000,1.87919006
2.50400000,1.88067185
2.50500000,1.88214430
2.50600000,1.88360741
2.50700000,1.88506118
2.50800000,1.88650563
2.50900000,1.88794075
2.51000000,1.88936655
2.51100000,1.89078303
2.51200000,1.89219020
2.51300000,1.89358806
2.51400000,1.89497662
2.51500000,1.89635588
2.51600000,1.89772585
2.51700000,1.89908653
2.51800000,1.90043792
2.51900000,1.90178002
2.52000000,1.90311285
2.52100000,1.90443641
2.52200000,1.90575070
2.52300000,1.90705572
2.52400000,1.90835148
2.52500000,1.90963799
2.52600000,1.91091524
2.52700000,1.91218325
2.52800000,1.91344201
2.52900000,1.91469153
2.53000000,1.91593182
2.53100000,1.91716287
2.53200000,1.91838470
2.53300000,1.91959731
2.53400000,1.92080069
2.53500000,1.92199486
2.53600000,1.92317982
2.53700000,1.92435557
2.53800000,1.92552212
2.53900000,1.92667947
2.54000000,1.92782762
2.54100000,1.92896658
2.54200000,1.93009636
2.54300000,1.93121695
2.54400000,1.93232836
2.54500000,1.93343060
2.54600000,1.93452366
2.54700000,1.93560755
2.54800000,1.93668229
2.54900000,1.93774786
2.55000000,1.93880427
2.55100000,1.93985153
2.55200000,1.94088964
2.55300000,1.94191861
2.55400000,1.94293843
2.55500000,1.94394911
2.55600000,1.94495066
2.55700000,1.94594308
2.55800000,1.94692637
2.55900000,1.94790054
2.56000000,1.94886558
2.56100000,1.94982151
2.56200000,1.95076832
2.56300000,1.95170603
2.56400000,1.95263463
2.56500000,1.95355412
2.56600000,1.95446451
2.56700000,1.95536581
2.56800000,1.95625801
2.56900000,1.95714113
2.57000000,1.95801515
2.57100000,1.95888010
2.57200000,1.95973596
2.57300000,1.96058274
2.57400000,1.96142045
2.57500000,1.96224909
2.57600000,1.96306866
2.57700000,1.96387917
2.57800000,1.96468062
2.57900000,1.96547300
2.58000000,1.96625633
2.58100000,1.96703061
2.58200000,1.96779584
2.58300000,1.96855202
2.58400000,1.96929915
2.58500000,1.97003725
2.58600000,1.97076631
2.58700000,1.97148633
2.58800000,1.97219731
2.58900000,1.97289927
2.59000000,1.97359220
2.59100000,1.97427611
2.59200000,1.97495099
2.59300000,1.97561685
2.59400000,1.97627370
2.59500000,1.97692153
2.59600000,1.97756035
2.59700000,1.97819016
2.59800000,1.97881096
2.59900000,1.97942276
2.60000000,1.98002556
2.60100000,1.98061935
2.60200000,1.98120415
2.60300000,1.98177995
2.60400000,1.98234676
2.60500000,1.98290458
2.60600000,1.98345341
2.60700000,1.98399326
2.60800000,1.98452412
2.60900000,1.98504599
2.61000000,1.98555889
2.61100000,1.98606281
2.61200000,1.98655775
2.61300000,1.98704372
2.61400000,1.98752071
2.61500000,1.98798874
2.61600000,1.98844779
2.61700000,1.98889788
2.61800000,1.98933901
2.61900000,1.98977117
2.62000000,1.99019437
2.62100000,1.99060861
2.62200000,1.99101389
2.62300000,1.99141022
2.62400000,1.99179759
2.62500000,1.99217600
2.62600000,1.99254547
2.62700000,1.99290598
2.62800000,1.99325755
2.62900000,1.99360017
2.63000000,1.99393384
2.63100000,1.99425857
2.63200000,1.99457435
2.63300000,1.99488119
2.63400000,1.99517909
2.63500000,1.99546806
2.63600000,1.99574808
2.63700000,1.99601916
2.63800000,1.99628131
2.63900000,1.99653452
2.64000000,1.99677880
2.64100000,1.99701415
2.64200000,1.99724056
2.64300000,1.99745804
2.64400000,1.99766659
2.64500000,1.99786622
2.64600000,1.99805691
2.64700000,1.99823867
2.64800000,1.99841151
2.64900000,1.99857542
2.65000000,1.99873040
2.65100000,1.99887646
2.65200000,1.99901360
2.65300000,1.99914181
2.65400000,1.99926109
2.65500000,1.99937146
2.65600000,1.99947290
2.65700000,1.99956541
2.65800000,1.99964901
2.65900000,1.99972368
2.66000000,1.99978944
2.66100000,1.99984627
2.66200000,1.99989418
2.66300000,1.99993317
2.66400000,1.99996324
2.66500000,1.99998439
2.66600000,1.99999662
