t,theta
2.25100000,-2.91827773
2.25200000,-2.91881594
2.25300000,-2.91935199
2.25400000,-2.91988587
2.25500000,-2.92041760
2.25600000,-2.92094718
2.25700000,-2.92147460
2.25800000,-2.92199989
2.25900000,-2.92252304
2.26000000,-2.92304405
2.26100000,-2.92356294
2.26200000,-2.92407971
2.26300000,-2.92459436
2.26400000,-2.92510690
2.26500000,-2.92561733
2.26600000,-2.92612566
2.26700000,-2.92663189
2.26800000,-2.92713603
2.26900000,-2.92763809
2.27000000,-2.92813805
2.27100000,-2.92863594
2.27200000,-2.92913176
2.27300000,-2.92962551
2.27400000,-2.93011720
2.27500000,-2.93060682
2.27600000,-2.93109439
2.27700000,-2.93157991
2.27800000,-2.93206339
2.27900000,-2.93254483
2.28000000,-2.93302423
2.28100000,-2.93350159
2.28200000,-2.93397694
2.28300000,-2.93445026
2.28400000,-2.93492156
2.28500000,-2.93539085
2.28600000,-2.93585813
2.28700000,-2.93632340
2.28800000,-2.93678668
2.28900000,-2.93724796
2.29000000,-2.93770726
2.29100000,-2.93816456
2.29200000,-2.93861988
2.29300000,-2.93907323
2.29400000,-2.93952460
2.29500000,-2.93997400
2.29600000,-2.94042144
2.29700000,-2.94086692
2.29800000,-2.94131045
2.29900000,-2.94175202
2.30000000,-2.94219164
2.30100000,-2.94262932
2.30200000,-2.94306506
2.30300000,-2.94349887
2.30400000,-2.94393075
2.30500000,-2.94436070
2.30600000,-2.94478872
2.30700000,-2.94521483
2.30800000,-2.94563903
2.30900000,-2.94606131
2.31000000,-2.94648169
2.31100000,-2.94690017
2.31200000,-2.94731675
2.31300000,-2.94773143
2.31400000,-2.94814423
2.31500000,-2.94855514
2.31600000,-2.94896417
2.31700000,-2.94937132
2.31800000,-2.94977659
2.31900000,-2.95018000
2.32000000,-2.95058154
2.32100000,-2.95098121
2.32200000,-2.95137903
2.32300000,-2.95177500
2.32400000,-2.95216911
2.32500000,-2.95256137
2.32600000,-2.95295179
2.32700000,-2.95334038
2.32800000,-2.95372712
2.32900000,-2.95411204
2.33000000,-2.95449512
2.33100000,-2.95487638
2.33200000,-2.95525582
2.33300000,-2.95563345
2.33400000,-2.95600926
2.33500000,-2.95638325
2.33600000,-2.95675545
2.33700000,-2.95712584
2.33800000,-2.95749442
2.33900000,-2.95786122
2.34000000,-2.95822622
2.34100000,-2.95858943
2.34200000,-2.95895086
2.34300000,-2.95931051
2.34400000,-2.95966837
2.34500000,-2.96002447
2.34600000,-2.96037879
2.34700000,-2.96073134
2.34800000,-2.96108213
2.34900000,-2.96143116
2.35000000,-2.96177843
2.35100000,-2.96212394
2.35200000,-2.96246771
2.35300000,-2.96280972
2.35400000,-2.96314999
2.35500000,-2.96348853
2.35600000,-2.96382532
2.35700000,-2.96416038
2.35800000,-2.96449370
2.35900000,-2.96482530
2.36000000,-2.96515517
2.36100000,-2.96548332
2.36200000,-2.96580976
2.36300000,-2.96613447
2.36400000,-2.96645748
2.36500000,-2.96677877
2.36600000,-2.96709836
2.36700000,-2.96741625
2.36800000,-2.96773243
2.36900000,-2.96804692
2.37000000,-2.96835971
2.37100000,-2.96867082
2.37200000,-2.96898023
2.37300000,-2.96928796
2.37400000,-2.96959401
2.37500000,-2.96989838
2.37600000,-2.97020108
2.37700000,-2.97050210
2.37800000,-2.97080145
2.37900000,-2.97109913
2.38000000,-2.97139515
2.38100000,-2.97168951
2.38200000,-2.97198221
2.38300000,-2.97227325
2.38400000,-2.97256264
2.38500000,-2.97285038
2.38600000,-2.97313647
2.38700000,-2.97342092
2.38800000,-2.97370372
2.38900000,-2.97398489
2.39000000,-2.97426441
2.39100000,-2.97454231
2.39200000,-2.97481857
2.39300000,-2.97509321
2.39400000,-2.97536622
2.39500000,-2.97563761
2.39600000,-2.97590737
2.39700000,-2.97617552
2.39800000,-2.97644205
2.39900000,-2.97670697
2.40000000,-2.97697028
2.40100000,-2.97723198
2.40200000,-2.97749208
2.40300000,-2.97775057
2.40400000,-2.97800747
2.40500000,-2.97826276
2.40600000,-2.97851647
2.40700000,-2.97876857
2.40800000,-2.97901909
2.40900000,-2.97926802
2.41000000,-2.97951537
2.41100000,-2.97976113
2.41200000,-2.98000531
2.41300000,-2.98024792
2.41400000,-2.98048894
2.41500000,-2.98072840
2.41600000,-2.98096628
2.41700000,-2.98120259
2.41800000,-2.98143734
2.41900000,-2.98167052
2.42000000,-2.98190214
2.42100000,-2.98213220
2.42200000,-2.98236070
2.42300000,-2.98258765
2.42400000,-2.98281304
2.42500000,-2.98303689
2.42600000,-2.98325918
2.42700000,-2.98347993
2.42800000,-2.98369913
2.42900000,-2.98391679
2.43000000,-2.98413291
2.43100000,-2.98434749
2.43200000,-2.98456054
2.43300000,-2.98477205
2.43400000,-2.98498203
2.43500000,-2.98519047
2.43600000,-2.98539739
2.43700000,-2.98560279
2.43800000,-2.98580666
2.43900000,-2.98600901
2.44000000,-2.98620984
2.44100000,-2.98640915
2.44200000,-2.98660694
2.44300000,-2.98680322
2.44400000,-2.98699799
2.44500000,-2.98719124
2.44600000,-2.98738299
2.44700000,-2.98757323
2.44800000,-2.98776197
2.44900000,-2.98794920
2.45000000,-2.98813493
2.45100000,-2.98831916
2.45200000,-2.98850190
2.45300000,-2.98868314
2.45400000,-2.98886288
2.45500000,-2.98904113
2.45600000,-2.98921789
2.45700000,-2.98939316
2.45800000,-2.98956695
2.45900000,-2.98973925
2.46000000,-2.98991006
2.46100000,-2.99007940
2.46200000,-2.99024725
2.46300000,-2.99041362
2.46400000,-2.99057852
2.46500000,-2.99074194
2.46600000,-2.99090388
2.46700000,-2.99106435
2.46800000,-2.99122336
2.46900000,-2.99138089
2.47000000,-2.99153695
2.47100000,-2.99169155
2.47200000,-2.99184468
2.47300000,-2.99199635
2.47400000,-2.99214656
2.47500000,-2.99229530
2.47600000,-2.99244259
2.47700000,-2.99258842
2.47800000,-2.99273279
2.47900000,-2.99287571
2.48000000,-2.99301718
2.48100000,-2.99315719
2.48200000,-2.99329575
2.48300000,-2.99343286
2.48400000,-2.99356853
2.48500000,-2.99370274
2.48600000,-2.99383551
2.48700000,-2.99396684
2.48800000,-2.99409673
2.48900000,-2.99422517
2.49000000,-2.99435217
2.49100000,-2.99447773
2.49200000,-2.99460186
2.49300000,-2.99472455
2.49400000,-2.99484580
2.49500000,-2.99496562
2.49600000,-2.99508400
2.49700000,-2.99520096
2.49800000,-2.99531648
2.49900000,-2.99543057
2.50000000,-2.99554323
2.50100000,-2.99565447
2.50200000,-2.99576428
2.50300000,-2.99587266
2.50400000,-2.99597962
2.50500000,-2.99608516
2.50600000,-2.99618927
2.50700000,-2.99629196
2.50800000,-2.99639323
2.50900000,-2.99649309
2.51000000,-2.99659152
2.51100000,-2.99668854
2.51200000,-2.99678414
2.51300000,-2.99687832
2.51400000,-2.99697109
2.51500000,-2.99706244
2.51600000,-2.99715239
2.51700000,-2.99724092
2.51800000,-2.99732804
2.51900000,-2.99741375
2.52000000,-2.99749805
2.52100000,-2.99758094
2.52200000,-2.99766242
2.52300000,-2.99774250
2.52400000,-2.99782116
2.52500000,-2.99789843
2.52600000,-2.99797429
2.52700000,-2.99804874
2.52800000,-2.99812179
2.52900000,-2.99819344
2.53000000,-2.99826369
2.53100000,-2.99833254
2.53200000,-2.99839998
2.53300000,-2.99846603
2.53400000,-2.99853067
2.53500000,-2.99859392
2.53600000,-2.99865577
2.53700000,-2.99871622
2.53800000,-2.99877528
2.53900000,-2.99883294
2.54000000,-2.99888920
2.54100000,-2.99894407
2.54200000,-2.99899754
2.54300000,-2.99904962
2.54400000,-2.99910031
2.54500000,-2.99914960
2.54600000,-2.99919750
2.54700000,-2.99924401
2.54800000,-2.99928912
2.54900000,-2.99933285
2.55000000,-2.99937518
2.55100000,-2.99941613
2.55200000,-2.99945568
2.55300000,-2.99949384
2.55400000,-2.99953062
2.55500000,-2.99956600
2.55600000,-2.99960000
2.55700000,-2.99963261
2.55800000,-2.99966383
2.55900000,-2.99969366
2.56000000,-2.99972211
2.56100000,-2.99974917
2.56200000,-2.99977484
2.56300000,-2.99979912
2.56400000,-2.99982202
2.56500000,-2.99984353
2.56600000,-2.99986366
2.56700000,-2.99988240
2.56800000,-2.99989976
2.56900000,-2.99991573
2.57000000,-2.99993031
2.57100000,-2.99994351
2.57200000,-2.99995533
2.57300000,-2.99996576
2.57400000,-2.99997480
2.57500000,-2.99998246
2.57600000,-2.99998874
2.57700000,-2.99999363
2.57800000,-2.99999714
2.57900000,-2.99999926
2.58000000,-3.00000000
2.58100000,-2.99999935
2.58200000,-2.99999732
2.58300000,-2.99999391
2.58400000,-2.99998911
2.58500000,-2.99998293
2.58600000,-2.99997536
2.58700000,-2.99996640
2.58800000,-2.99995607
2.58900000,-2.99994434
2.59000000,-2.99993124
2.59100000,-2.99991674
2.59200000,-2.99990087
2.59300000,-2.99988360
2.59400000,-2.99986495
2.59500000,-2.99984492
2.59600000,-2.99982350
2.59700000,-2.99980069
2.59800000,-2.99977650
2.59900000,-2.99975092
2.60000000,-2.99972396
2.60100000,-2.99969560
2.60200000,-2.99966586
2.60300000,-2.99963474
2.60400000,-2.99960222
2.60500000,-2.99956832
2.60600000,-2.99953302
2.60700000,-2.99949634
2.60800000,-2.99945827
2.60900000,-2.99941881
2.61000000,-2.99937796
2.61100000,-2.99933572
2.61200000,-2.99929209
2.61300000,-2.99924706
2.61400000,-2.99920065
2.61500000,-2.99915284
2.61600000,-2.99910364
2.61700000,-2.99905305
2.61800000,-2.99900106
2.61900000,-2.99894768
2.62000000,-2.99889291
2.62100000,-2.99883674
2.62200000,-2.99877917
2.62300000,-2.99872021
2.62400000,-2.99865985
2.62500000,-2.99859809
2.62600000,-2.99853494
2.62700000,-2.99847039
2.62800000,-2.99840444
2.62900000,-2.99833708
2.63000000,-2.99826833
2.63100000,-2.99819818
2.63200000,-2.99812662
2.63300000,-2.99805366
2.63400000,-2.99797930
2.63500000,-2.99790354
2.63600000,-2.99782637
2.63700000,-2.99774779
2.63800000,-2.99766781
2.63900000,-2.99758642
2.64000000,-2.99750362
2.64100000,-2.99741942
2.64200000,-2.99733380
2.64300000,-2.99724678
2.64400000,-2.99715834
2.64500000,-2.99706849
2.64600000,-2.99697723
2.64700000,-2.99688456
2.64800000,-2.99679047
2.64900000,-2.99669496
2.65000000,-2.99659804
2.65100000,-2.99649970
2.65200000,-2.99639994
2.65300000,-2.99629877
2.65400000,-2.99619617
2.65500000,-2.99609215
2.65600000,-2.99598671
2.65700000,-2.99587985
2.65800000,-2.99577156
2.65900000,-2.99566184
2.66000000,-2.99555070
2.66100000,-2.99543814
2.66200000,-2.99532414
2.66300000,-2.99520871
2.66400000,-2.99509186
2.66500000,-2.99497357
2.66600000,-2.99485384
2.66700000,-2.99473269
2.66800000,-2.99461009
2.66900000,-2.99448607
2.67000000,-2.99436060
2.67100000,-2.99423369
2.67200000,-2.99410535
2.67300000,-2.99397556
2.67400000,-2.99384433
2.67500000,-2.99371165
2.67600000,-2.99357753
2.67700000,-2.99344196
2.67800000,-2.99330495
2.67900000,-2.99316648
2.68000000,-2.99302657
2.68100000,-2.99288520
2.68200000,-2.99274238
2.68300000,-2.99259810
2.68400000,-2.99245237
2.68500000,-2.99230518
2.68600000,-2.99215653
2.68700000,-2.99200642
2.68800000,-2.99185485
2.68900000,-2.99170182
2.69000000,-2.99154732
2.69100000,-2.99139135
2.69200000,-2.99123392
2.69300000,-2.99107501
2.69400000,-2.99091464
2.69500000,-2.99075279
2.69600000,-2.99058947
2.69700000,-2.99042467
2.69800000,-2.99025840
2.69900000,-2.99009065
2.70000000,-2.98992141
2.70100000,-2.98975070
2.70200000,-2.98957850
2.70300000,-2.98940481
2.70400000,-2.98922964
2.70500000,-2.98905298
2.70600000,-2.98887483
2.70700000,-2.98869518
2.70800000,-2.98851404
2.70900000,-2.98833141
2.71000000,-2.98814728
2.71100000,-2.98796164
2.71200000,-2.98777451
2.71300000,-2.98758588
2.71400000,-2.98739574
2.71500000,-2.98720409
2.71600000,-2.98701093
2.71700000,-2.98681627
2.71800000,-2.98662009
2.71900000,-2.98642240
2.72000000,-2.98622319
2.72100000,-2.98602246
2.72200000,-2.98582021
2.72300000,-2.98561645
2.72400000,-2.98541115
2.72500000,-2.98520433
2.72600000,-2.98499599
2.72700000,-2.98478611
2.72800000,-2.98457470
2.72900000,-2.98436176
2.73000000,-2.98414728
2.73100000,-2.98393127
2.73200000,-2.98371371
2.73300000,-2.98349461
2.73400000,-2.98327397
2.73500000,-2.98305177
2.73600000,-2.98282804
2.73700000,-2.98260275
2.73800000,-2.98237590
2.73900000,-2.98214750
2.74000000,-2.98191755
2.74100000,-2.98168603
2.74200000,-2.98145295
2.74300000,-2.98121831
2.74400000,-2.98098210
2.74500000,-2.98074433
2.74600000,-2.98050498
2.74700000,-2.98026405
2.74800000,-2.98002156
2.74900000,-2.97977748
2.75000000,-2.97953182
2.75100000,-2.97928458
2.75200000,-2.97903576
2.75300000,-2.97878535
2.75400000,-2.97853335
2.75500000,-2.97827975
2.75600000,-2.97802456
2.75700000,-2.97776777
2.75800000,-2.97750939
2.75900000,-2.97724940
2.76000000,-2.97698780
2.76100000,-2.97672460
2.76200000,-2.97645979
2.76300000,-2.97619336
2.76400000,-2.97592532
2.76500000,-2.97565566
2.76600000,-2.97538439
2.76700000,-2.97511148
2.76800000,-2.97483696
2.76900000,-2.97456080
2.77000000,-2.97428302
2.77100000,-2.97400360
2.77200000,-2.97372254
2.77300000,-2.97343984
2.77400000,-2.97315551
2.77500000,-2.97286953
2.77600000,-2.97258190
2.77700000,-2.97229262
2.77800000,-2.97200169
2.77900000,-2.97170910
2.78000000,-2.97141485
2.78100000,-2.97111894
2.78200000,-2.97082137
2.78300000,-2.97052213
2.78400000,-2.97022122
2.78500000,-2.96991864
2.78600000,-2.96961438
2.78700000,-2.96930845
2.78800000,-2.96900083
2.78900000,-2.96869153
2.79000000,-2.96838053
2.79100000,-2.96806785
2.79200000,-2.96775348
2.79300000,-2.96743741
2.79400000,-2.96711963
2.79500000,-2.96680016
2.79600000,-2.96647898
2.79700000,-2.96615609
2.79800000,-2.96583148
2.79900000,-2.96550517
2.80000000,-2.96517713
2.80100000,-2.96484737
2.80200000,-2.96451589
2.80300000,-2.96418268
2.80400000,-2.96384774
2.80500000,-2.96351106
2.80600000,-2.96317265
2.80700000,-2.96283249
2.80800000,-2.96249059
2.80900000,-2.96214694
2.81000000,-2.96180155
2.81100000,-2.96145439
2.81200000,-2.96110548
2.81300000,-2.96075481
2.81400000,-2.96040238
2.81500000,-2.96004817
2.81600000,-2.95969220
2.81700000,-2.95933445
2.81800000,-2.95897492
2.81900000,-2.95861362
2.82000000,-2.95825052
2.82100000,-2.95788564
2.82200000,-2.95751897
2.82300000,-2.95715050
2.82400000,-2.95678023
2.82500000,-2.95640816
2.82600000,-2.95603428
2.82700000,-2.95565859
2.82800000,-2.95528109
2.82900000,-2.95490177
2.83000000,-2.95452063
2.83100000,-2.95413767
2.83200000,-2.95375287
2.83300000,-2.95336625
2.83400000,-2.95297779
2.83500000,-2.95258749
2.83600000,-2.95219535
2.83700000,-2.95180136
2.83800000,-2.95140552
2.83900000,-2.95100783
2.84000000,-2.95060828
2.84100000,-2.95020686
2.84200000,-2.94980358
2.84300000,-2.94939843
2.84400000,-2.94899140
2.84500000,-2.94858250
2.84600000,-2.94817172
2.84700000,-2.94775905
2.84800000,-2.94734449
2.84900000,-2.94692804
2.85000000,-2.94650969
2.85100000,-2.94608943
2.85200000,-2.94566728
2.85300000,-2.94524321
2.85400000,-2.94481723
2.85500000,-2.94438933
2.85600000,-2.94395951
2.85700000,-2.94352776
2.85800000,-2.94309408
2.85900000,-2.94265847
2.86000000,-2.94222092
2.86100000,-2.94178142
2.86200000,-2.94133998
2.86300000,-2.94089659
2.86400000,-2.94045124
2.86500000,-2.94000393
2.86600000,-2.93955466
2.86700000,-2.93910342
2.86800000,-2.93865021
2.86900000,-2.93819502
2.87000000,-2.93773784
2.87100000,-2.93727869
2.87200000,-2.93681754
2.87300000,-2.93635439
2.87400000,-2.93588925
2.87500000,-2.93542210
2.87600000,-2.93495295
2.87700000,-2.93448178
2.87800000,-2.93400860
2.87900000,-2.93353339
2.88000000,-2.93305616
2.88100000,-2.93257689
2.88200000,-2.93209559
2.88300000,-2.93161225
2.88400000,-2.93112687
2.88500000,-2.93063943
2.88600000,-2.93014994
2.88700000,-2.92965840
2.88800000,-2.92916479
2.88900000,-2.92866911
2.89000000,-2.92817136
2.89100000,-2.92767153
2.89200000,-2.92716961
2.89300000,-2.92666561
2.89400000,-2.92615952
2.89500000,-2.92565133
2.89600000,-2.92514104
2.89700000,-2.92462864
2.89800000,-2.92411413
2.89900000,-2.92359751
2.90000000,-2.92307876
2.90100000,-2.92255788
2.90200000,-2.92203488
2.90300000,-2.92150974
2.90400000,-2.92098245
2.90500000,-2.92045302
2.90600000,-2.91992144
2.90700000,-2.91938770
2.90800000,-2.91885180
2.90900000,-2.91831373
2.91000000,-2.91777349
2.91100000,-2.91723107
2.91200000,-2.91668647
2.91300000,-2.91613968
2.91400000,-2.91559070
2.91500000,-2.91503952
2.91600000,-2.91448613
2.91700000,-2.91393054
2.91800000,-2.91337273
2.91900000,-2.91281271
2.92000000,-2.91225046
2.92100000,-2.91168598
2.92200000,-2.91111926
2.92300000,-2.91055030
2.92400000,-2.90997910
2.92500000,-2.90940564
2.92600000,-2.90882993
2.92700000,-2.90825195
2.92800000,-2.90767171
2.92900000,-2.90708919
2.93000000,-2.90650439
2.93100000,-2.90591731
2.93200000,-2.90532794
2.93300000,-2.90473627
2.93400000,-2.90414230
2.93500000,-2.90354602
2.93600000,-2.90294743
2.93700000,-2.90234652
2.93800000,-2.90174328
2.93900000,-2.90113771
2.94000000,-2.90052981
2.94100000,-2.89991957
2.94200000,-2.89930697
2.94300000,-2.89869203
2.94400000,-2.89807472
2.94500000,-2.89745505
2.94600000,-2.89683301
2.94700000,-2.89620859
2.94800000,-2.89558179
2.94900000,-2.89495260
2.95000000,-2.89432101
2.95100000,-2.89368702
2.95200000,-2.89305063
2.95300000,-2.89241182
2.95400000,-2.89177059
2.95500000,-2.89112694
2.95600000,-2.89048086
2.95700000,-2.88983234
2.95800000,-2.88918137
2.95900000,-2.88852795
2.96000000,-2.88787208
2.96100000,-2.88721375
2.96200000,-2.88655295
2.96300000,-2.88588967
2.96400000,-2.88522391
2.96500000,-2.88455567
2.96600000,-2.88388493
2.96700000,-2.88321169
2.96800000,-2.88253594
2.96900000,-2.88185768
2.97000000,-2.88117690
2.97100000,-2.88049359
2.97200000,-2.87980776
2.97300000,-2.87911938
2.97400000,-2.87842846
2.97500000,-2.87773498
2.97600000,-2.87703895
2.97700000,-2.87634036
2.97800000,-2.87563919
2.97900000,-2.87493544
2.98000000,-2.87422911
2.98100000,-2.87352018
2.98200000,-2.87280866
2.98300000,-2.87209453
2.98400000,-2.87137779
2.98500000,-2.87065843
2.98600000,-2.86993645
2.98700000,-2.86921183
2.98800000,-2.86848458
2.98900000,-2.86775468
2.99000000,-2.86702212
2.99100000,-2.86628691
2.99200000,-2.86554903
2.99300000,-2.86480847
2.99400000,-2.86406524
2.99500000,-2.86331932
2.99600000,-2.86257070
2.99700000,-2.86181938
2.99800000,-2.86106535
2.99900000,-2.86030861
3.00000000,-2.85954914
3.00100000,-2.85878694
3.00200000,-2.85802201
3.00300000,-2.85725433
3.00400000,-2.85648389
3.00500000,-2.85571070
3.00600000,-2.85493475
3.00700000,-2.85415601
3.00800000,-2.85337450
3.00900000,-2.85259020
3.01000000,-2.85180310
3.01100000,-2.85101320
3.01200000,-2.85022049
3.01300000,-2.84942496
3.01400000,-2.84862661
3.01500000,-2.84782542
3.01600000,-2.84702140
3.01700000,-2.84621452
3.01800000,-2.84540479
3.01900000,-2.84459219
3.02000000,-2.84377673
3.02100000,-2.84295838
3.02200000,-2.84213715
3.02300000,-2.84131303
3.02400000,-2.84048600
3.02500000,-2.83965606
3.02600000,-2.83882321
3.02700000,-2.83798743
3.02800000,-2.83714872
3.02900000,-2.83630707
3.03000000,-2.83546247
3.03100000,-2.83461491
3.03200000,-2.83376439
3.03300000,-2.83291090
3.03400000,-2.83205443
3.03500000,-2.83119496
3.03600000,-2.83033251
3.03700000,-2.82946704
3.03800000,-2.82859857
3.03900000,-2.82772707
3.04000000,-2.82685255
3.04100000,-2.82597499
3.04200000,-2.82509438
3.04300000,-2.82421072
3.04400000,-2.82332400
3.04500000,-2.82243421
3.04600000,-2.82154134
3.04700000,-2.82064538
3.04800000,-2.81974633
3.04900000,-2.81884418
3.05000000,-2.81793892
3.05100000,-2.81703053
3.05200000,-2.81611902
3.05300000,-2.81520437
3.05400000,-2.81428657
3.05500000,-2.81336563
3.05600000,-2.81244151
3.05700000,-2.81151423
3.05800000,-2.81058377
3.05900000,-2.80965012
3.06000000,-2.80871327
3.06100000,-2.80777322
3.06200000,-2.80682995
3.06300000,-2.80588346
3.06400000,-2.80493374
3.06500000,-2.80398078
3.06600000,-2.80302457
3.06700000,-2.80206510
3.06800000,-2.80110236
3.06900000,-2.80013635
3.07000000,-2.79916705
3.07100000,-2.79819446
3.07200000,-2.79721856
3.07300000,-2.79623936
3.07400000,-2.79525683
3.07500000,-2.79427097
3.07600000,-2.79328177
3.07700000,-2.79228923
3.07800000,-2.79129333
3.07900000,-2.79029406
3.08000000,-2.78929141
3.08100000,-2.78828538
3.08200000,-2.78727596
3.08300000,-2.78626313
3.08400000,-2.78524689
3.08500000,-2.78422723
3.08600000,-2.78320413
3.08700000,-2.78217759
3.08800000,-2.78114761
3.08900000,-2.78011416
3.09000000,-2.77907725
3.09100000,-2.77803685
3.09200000,-2.77699297
3.09300000,-2.77594559
3.09400000,-2.77489470
3.09500000,-2.77384029
3.09600000,-2.77278236
3.09700000,-2.77172089
3.09800000,-2.77065588
3.09900000,-2.76958731
3.10000000,-2.76851517
3.10100000,-2.76743946
3.10200000,-2.76636016
3.10300000,-2.76527727
3.10400000,-2.76419077
3.10500000,-2.76310065
3.10600000,-2.76200691
3.10700000,-2.76090954
3.10800000,-2.75980852
3.10900000,-2.75870385
3.11000000,-2.75759551
3.11100000,-2.75648350
3.11200000,-2.75536780
3.11300000,-2.75424840
3.11400000,-2.75312530
3.11500000,-2.75199849
3.11600000,-2.75086795
3.11700000,-2.74973367
3.11800000,-2.74859565
3.11900000,-2.74745386
3.12000000,-2.74630832
3.12100000,-2.74515899
3.12200000,-2.74400588
3.12300000,-2.74284896
3.12400000,-2.74168824
3.12500000,-2.74052370
3.12600000,-2.73935533
3.12700000,-2.73818312
3.12800000,-2.73700706
3.12900000,-2.73582714
3.13000000,-2.73464334
3.13100000,-2.73345566
3.13200000,-2.73226409
3.13300000,-2.73106862
3.13400000,-2.72986923
3.13500000,-2.72866591
3.13600000,-2.72745865
3.13700000,-2.72624745
3.13800000,-2.72503229
3.13900000,-2.72381316
3.14000000,-2.72259006
3.14100000,-2.72136296
3.14200000,-2.72013185
3.14300000,-2.71889674
3.14400000,-2.71765760
3.14500000,-2.71641442
3.14600000,-2.71516720
3.14700000,-2.71391592
3.14800000,-2.71266057
3.14900000,-2.71140114
3.15000000,-2.71013762
3.15100000,-2.70887000
3.15200000,-2.70759827
3.15300000,-2.70632241
3.15400000,-2.70504241
3.15500000,-2.70375826
3.15600000,-2.70246996
3.15700000,-2.70117748
3.15800000,-2.69988083
3.15900000,-2.69857998
3.16000000,-2.69727492
3.16100000,-2.69596565
3.16200000,-2.69465215
3.16300000,-2.69333441
3.16400000,-2.69201241
3.16500000,-2.69068616
3.16600000,-2.68935563
3.16700000,-2.68802081
3.16800000,-2.68668169
3.16900000,-2.68533827
3.17000000,-2.68399052
3.17100000,-2.68263843
3.17200000,-2.68128201
3.17300000,-2.67992122
3.17400000,-2.67855606
3.17500000,-2.67718652
3.17600000,-2.67581259
3.17700000,-2.67443425
3.17800000,-2.67305150
3.17900000,-2.67166431
3.18000000,-2.67027268
3.18100000,-2.66887660
3.18200000,-2.66747605
3.18300000,-2.66607102
3.18400000,-2.66466151
3.18500000,-2.66324748
3.18600000,-2.66182895
3.18700000,-2.66040588
3.18800000,-2.65897827
3.18900000,-2.65754611
3.19000000,-2.65610939
3.19100000,-2.65466809
3.19200000,-2.65322220
3.19300000,-2.65177170
3.19400000,-2.65031659
3.19500000,-2.64885685
3.19600000,-2.64739247
3.19700000,-2.64592344
3.19800000,-2.64444975
3.19900000,-2.64297137
3.20000000,-2.64148830
3.20100000,-2.64000053
3.20200000,-2.63850804
3.20300000,-2.63701082
3.20400000,-2.63550886
3.20500000,-2.63400215
3.20600000,-2.63249066
3.20700000,-2.63097440
3.20800000,-2.62945334
3.20900000,-2.62792747
3.21000000,-2.62639678
3.21100000,-2.62486126
3.21200000,-2.62332089
3.21300000,-2.62177567
3.21400000,-2.62022557
3.21500000,-2.61867058
3.21600000,-2.61711069
3.21700000,-2.61554590
3.21800000,-2.61397617
3.21900000,-2.61240151
3.22000000,-2.61082189
3.22100000,-2.60923731
3.22200000,-2.60764775
3.22300000,-2.60605320
3.22400000,-2.60445364
3.22500000,-2.60284906
3.22600000,-2.60123945
3.22700000,-2.59962479
3.22800000,-2.59800507
3.22900000,-2.59638028
3.23000000,-2.59475040
3.23100000,-2.59311542
3.23200000,-2.59147532
3.23300000,-2.58983010
3.23400000,-2.58817973
3.23500000,-2.58652421
3.23600000,-2.58486352
3.23700000,-2.58319764
3.23800000,-2.58152656
3.23900000,-2.57985028
3.24000000,-2.57816877
3.24100000,-2.57648202
3.24200000,-2.57479001
3.24300000,-2.57309274
3.24400000,-2.57139019
3.24500000,-2.56968234
3.24600000,-2.56796919
3.24700000,-2.56625070
3.24800000,-2.56452689
3.24900000,-2.56279771
3.25000000,-2.56106318
3.25100000,-2.55932326
3.25200000,-2.55757795
3.25300000,-2.55582723
3.25400000,-2.55407108
3.25500000,-2.55230950
3.25600000,-2.55054246
3.25700000,-2.54876996
3.25800000,-2.54699198
3.25900000,-2.54520850
3.26000000,-2.54341952
3.26100000,-2.54162501
3.26200000,-2.53982496
3.26300000,-2.53801935
3.26400000,-2.53620818
3.26500000,-2.53439143
3.26600000,-2.53256907
3.26700000,-2.53074111
3.26800000,-2.52890752
3.26900000,-2.52706829
3.27000000,-2.52522340
3.27100000,-2.52337284
3.27200000,-2.52151660
3.27300000,-2.51965465
3.27400000,-2.51778699
3.27500000,-2.51591360
3.27600000,-2.51403446
3.27700000,-2.51214957
3.27800000,-2.51025890
3.27900000,-2.50836244
3.28000000,-2.50646017
3.28100000,-2.50455208
3.28200000,-2.50263816
3.28300000,-2.50071839
3.28400000,-2.49879275
3.28500000,-2.49686123
3.28600000,-2.49492382
3.28700000,-2.49298049
3.28800000,-2.49103124
3.28900000,-2.48907605
3.29000000,-2.48711490
3.29100000,-2.48514778
3.29200000,-2.48317468
3.29300000,-2.48119557
3.29400000,-2.47921044
3.29500000,-2.47721928
3.29600000,-2.47522207
3.29700000,-2.47321880
3.29800000,-2.47120945
3.29900000,-2.46919400
3.30000000,-2.46717244
3.30100000,-2.46514476
3.30200000,-2.46311093
3.30300000,-2.46107095
3.30400000,-2.45902480
3.30500000,-2.45697246
3.30600000,-2.45491391
3.30700000,-2.45284915
3.30800000,-2.45077815
3.30900000,-2.44870090
3.31000000,-2.44661738
3.31100000,-2.44452758
3.31200000,-2.44243149
3.31300000,-2.44032908
3.31400000,-2.43822034
3.31500000,-2.43610525
3.31600000,-2.43398381
3.31700000,-2.43185599
3.31800000,-2.42972177
3.31900000,-2.42758115
3.32000000,-2.42543410
3.32100000,-2.42328062
3.32200000,-2.42112067
3.32300000,-2.41895426
3.32400000,-2.41678136
3.32500000,-2.41460195
3.32600000,-2.41241602
